CU9510,0,2013-06-01 02:00:00,31.024967,121.409100,0
CU9510,0,2013-06-01 02:00:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:00:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:00:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:01:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:01:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:01:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:02:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:02:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:02:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:03:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:03:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:03:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:04:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:04:28,31.024967,121.409100,0
CU9510,0,2013-06-01 02:04:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:05:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:05:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:05:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:06:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:06:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:06:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:07:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:07:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:07:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:08:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:08:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:08:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:09:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:09:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:09:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:10:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:10:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:10:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:11:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:11:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:11:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:12:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:12:28,31.024967,121.409100,0
CU9510,0,2013-06-01 02:12:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:13:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:13:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:13:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:14:09,31.024967,121.409100,0
